n_fold,k,score_function,algorithm,accuracy,precision,recall,f-measure
2,11,f_classif,LogisticRegression,0.5619469026548672,0.5894474011957823,0.5647941146892961,0.5309345337942819
2,11,f_classif,DecisionTree,0.5511307767944936,0.5649015103894349,0.5534129851242738,0.5314365648340119
2,11,f_classif,SimpleLogistic,0.5575221238938053,0.5864013037953704,0.5604911387704898,0.5231620405101276
2,11,f_classif,JRIP,0.4862340216322517,0.4253861557252416,0.4913166912919371,0.3448075925417315
3,11,f_classif,NaiveBayes,0.532448377581121,0.5651264026227667,0.5440157349158635,0.4971360682778585
3,11,f_classif,KNN,0.48131760078662733,0.5584190895609581,0.5012589482165546,0.3306562118772987
3,11,f_classif,RandomForest,0.5378564405113078,0.5622579748243264,0.5477054216120736,0.5138489828755316
3,11,f_classif,LogisticRegression,0.5304818092428711,0.5560565449599937,0.5410136276302333,0.5019291089944659
3,11,f_classif,DecisionTree,0.5373647984267453,0.562133959060646,0.5473122423998265,0.5127687321790277
3,11,f_classif,SimpleLogistic,0.5309734513274337,0.5559954276605563,0.5413671015525737,0.5033127228831287
3,11,f_classif,JRIP,0.4724680432645034,0.3963689988129184,0.49179940500170444,0.33112836281245295
4,11,f_classif,NaiveBayes,0.571779744346116,0.6017676767676767,0.5701375775559752,0.5348662462222621
4,11,f_classif,KNN,0.5073746312684366,0.6526002971768202,0.5044684424410661,0.34700162635385307
4,11,f_classif,RandomForest,0.5550639134709932,0.5639342570078452,0.553896870494937,0.5363153751692433
4,11,f_classif,LogisticRegression,0.5707964601769911,0.5932029063901054,0.5693050926610801,0.540658843189423
4,11,f_classif,DecisionTree,0.5545722713864307,0.5639725898807848,0.5533733042108653,0.5347342780014723
4,11,f_classif,SimpleLogistic,0.5707964601769911,0.5929621848739496,0.5693108939495463,0.5409058649695757
4,11,f_classif,JRIP,0.5014749262536873,0.4836882249191128,0.4986497501094993,0.35076033538616125
5,11,f_classif,NaiveBayes,0.5693215339233039,0.5906978788233915,0.559924506387921,0.5242588004101162
5,11,f_classif,KNN,0.5162241887905604,0.5081683168316832,0.5002235772357724,0.34675344173689393
5,11,f_classif,RandomForest,0.5585054080629301,0.5624155728007005,0.5518757259001161,0.5355706240661993
5,11,f_classif,LogisticRegression,0.5614552605703048,0.574547549706578,0.5527206736353077,0.5220547403914544
5,11,f_classif,DecisionTree,0.5594886922320551,0.5638611912883758,0.5527642276422764,0.5359607597102607
5,11,f_classif,SimpleLogistic,0.5624385447394297,0.5761242587305073,0.5536730545876887,0.5228322297667749
5,11,f_classif,JRIP,0.5058997050147492,0.363741558283371,0.4902555168408827,0.3429191443101498
6,11,f_classif,NaiveBayes,0.5521140609636185,0.585082685192177,0.5610744212023041,0.522442551197686
6,11,f_classif,KNN,0.4832841691248771,0.4915841584158416,0.49976963275783465,0.33158109496137667
6,11,f_classif,RandomForest,0.5501474926253688,0.5732737074246508,0.5578879969955466,0.5287931868686652
6,11,f_classif,LogisticRegression,0.5521140609636185,0.580185919021025,0.5604820482938789,0.5267369292125921
6,11,f_classif,DecisionTree,0.548180924287119,0.5633317137689962,0.5545041151526473,0.5346368591300373
